0,0,0,0,0,0,1,0,0.0001206398,500.0003
0.02,0,0,0,0,0,1,0,0.0001206398,500.0003
0.04,-0.00108204,-0.02328576,0.02776529,0.1892629,-0.1775505,0.9657409,94.63046,-88.79845,482.8986
0.2659157,0.0009451453,-0.02015535,0.02502322,0.1995207,-0.157485,0.9671556,99.76131,-78.76281,483.6031
0.2902004,0.001256825,-0.02004045,0.02491788,0.1999682,-0.1570251,0.967138,99.98544,-78.53259,483.5942
0.3021781,0.001464013,-0.01995935,0.02484316,0.2002226,-0.156694,0.9671391,100.1128,-78.36699,483.5947
0.3124752,0.00161689,-0.01987917,0.02476951,0.2005378,-0.1562893,0.9671392,100.2706,-78.16462,483.5947
0.3254702,0.001736596,-0.01975405,0.02465553,0.2007641,-0.1555589,0.96721,100.3839,-77.79906,483.6299
0.3405344,0.001819674,-0.01963226,0.0245448,0.2010182,-0.1548001,0.967279,100.511,-77.41977,483.6644
0.3535251,0.001883605,-0.01961717,0.02453036,0.2013809,-0.1547109,0.9672178,100.6924,-77.37523,483.6337
0.3687183,0.001974432,-0.01957328,0.02448956,0.2016746,-0.154475,0.9671943,100.8394,-77.25713,483.622
0.3835646,0.002002669,-0.01949345,0.02441705,0.2018458,-0.1539436,0.9672433,100.925,-76.99117,483.6464
0.3974672,0.002048573,-0.01952446,0.02444443,0.2018962,-0.1541984,0.9671922,100.9502,-77.11883,483.6209
0.411007,0.002138067,-0.01952982,0.02444794,0.2018744,-0.1543477,0.967173,100.9394,-77.19349,483.6113
0.4269812,0.002234554,-0.01954446,0.02445972,0.2017591,-0.1545843,0.9671592,100.8819,-77.31165,483.6044
0.4407738,0.002340522,-0.01952603,0.0244414,0.2016717,-0.1546055,0.9671741,100.8383,-77.32235,483.6118
0.4548969,0.002422763,-0.01954913,0.02446092,0.2017883,-0.1548386,0.9671125,100.8967,-77.43896,483.581
0.4682882,0.002488133,-0.01963693,0.02453901,0.2020416,-0.1554593,0.96696,101.0234,-77.74919,483.5049
0.4834007,0.002561487,-0.01961462,0.02451766,0.2020435,-0.1553983,0.9669694,101.0244,-77.71885,483.5096
0.4972832,0.002598686,-0.01972948,0.02462049,0.2016389,-0.1562836,0.9669111,100.8222,-78.16159,483.4805
0.5116629,0.002582856,-0.01990505,0.02477874,0.2010098,-0.1575506,0.9668365,100.5075,-78.79532,483.4434
0.5252136,0.002447655,-0.02009557,0.02495206,0.200381,-0.1587732,0.9667671,100.193,-79.40667,483.4088
0.5404456,0.002317922,-0.02019357,0.02504198,0.199615,-0.1594089,0.966821,99.80991,-79.7245,483.4358
0.5538263,0.00220537,-0.02029805,0.02513716,0.1989639,-0.1600873,0.9668431,99.48419,-80.06402,483.447
0.5685604,0.002104701,-0.02040284,0.02523219,0.1982912,-0.1607853,0.9668654,99.1478,-80.41301,483.4583
0.5834112,0.002004828,-0.02057123,0.02538375,0.1975681,-0.1619166,0.9668247,98.78613,-80.97898,483.438
0.596481,0.001865704,-0.02084242,0.02562653,0.1968449,-0.163682,0.9666749,98.42442,-81.8618,483.3634
0.6102821,0.001746411,-0.02122649,0.02596777,0.1962295,-0.1661965,0.9663709,98.11662,-83.11935,483.2118
0.6266195,0.001646252,-0.02169199,0.0263783,0.1955955,-0.1692682,0.9659662,97.79949,-84.65581,483.0098
0.6406632,0.001541344,-0.02223918,0.02685724,0.1948897,-0.1728749,0.96547,97.44649,-86.45963,482.7623
0.6535517,0.001496436,-0.0228387,0.02737713,0.1943395,-0.1768548,0.9648599,97.17132,-88.45029,482.4576
0.6687438,0.001517024,-0.02346762,0.02791726,0.1938163,-0.1810838,0.9641805,96.90977,-90.56526,482.1185
0.6830583,0.001572136,-0.02414034,0.02848949,0.1932459,-0.1856282,0.9634305,96.62463,-92.83818,481.7441
0.6976105,0.001652157,-0.02474893,0.02900231,0.1928104,-0.1897426,0.9627159,96.40694,-94.89616,481.3873
0.7121933,0.001685515,-0.02521647,0.02939371,0.1925445,-0.1928462,0.9621522,96.27407,-96.44822,481.1059
0.7260822,0.001711451,-0.02562532,0.02973397,0.1924199,-0.1955288,0.9616356,96.21172,-97.79005,480.8479
0.7406442,0.001727687,-0.02604166,0.03007862,0.1924012,-0.1982213,0.961088,96.20241,-99.13667,480.5744
0.7548529,0.001824522,-0.02649218,0.03044849,0.1922184,-0.2012484,0.9604953,96.11115,-100.6506,480.2784
0.7701512,0.001935169,-0.02699063,0.03085489,0.1916611,-0.2046551,0.9598866,95.8326,-102.3545,479.9745
0.7833179,0.001969188,-0.02756003,0.03131696,0.1906432,-0.2084951,0.9592627,95.32366,-104.275,479.6631
0.7972407,0.001901446,-0.02816076,0.03180196,0.1892339,-0.2124733,0.9586687,94.6189,-106.265,479.3665
0.8116666,0.00173825,-0.02855589,0.03212022,0.1878302,-0.2150334,0.9583739,93.91696,-107.5452,479.2194
0.8259043,0.001580177,-0.02893468,0.03242357,0.1864364,-0.217489,0.9580919,93.21989,-108.7734,479.0787
0.8408943,0.001358571,-0.02931415,0.03272633,0.1849257,-0.2198931,0.9578359,92.46432,-109.9758,478.951
0.8545766,0.001150608,-0.02967094,0.03300931,0.1835427,-0.2221428,0.9575827,91.77258,-111.1012,478.8247
0.8692236,0.000908874,-0.02996919,0.03324502,0.1822698,-0.2239646,0.9574015,91.13593,-112.0123,478.7343
0.8831844,0.0006686375,-0.03022525,0.03344649,0.1811744,-0.2254898,0.9572514,90.58795,-112.7752,478.6595
0.8984368,0.0004460812,-0.03047387,0.03364103,0.1803217,-0.2269421,0.9570692,90.16142,-113.5015,478.5686
0.9115771,0.0003283303,-0.0307155,0.03382899,0.1798492,-0.2283984,0.9568116,89.92498,-114.2301,478.44
0.9265729,0.0002538264,-0.03091773,0.03398575,0.1796437,-0.2296083,0.9565606,89.82218,-114.8351,478.3146
