0,0,0,0,1,0,-1.192093E-07,3,0,-3.576278E-07
0.02,0,0,0,1,0,-1.192093E-07,3,0,-3.576278E-07
0.04,0.04237439,-0.04271253,-0.004026078,0.8975466,-0.2534425,-0.3608005,2.735014,-0.8030399,-1.086427
0.3733333,0.03727002,-0.08480413,-0.09438159,0.3880961,-0.337244,-0.8576992,1.201558,-1.096536,-2.667479
0.4625842,0.03477049,-0.08607088,-0.09925424,0.365906,-0.3485223,-0.8629282,1.132489,-1.131638,-2.688039
0.4817059,0.03359866,-0.08686449,-0.101556,0.3552231,-0.3547061,-0.86487,1.099268,-1.150983,-2.696166
0.4973589,0.03307786,-0.08714315,-0.1025106,0.3509634,-0.3572347,-0.865568,1.085968,-1.158847,-2.699215
0.5054377,0.0321266,-0.08773905,-0.1042753,0.3431191,-0.3623575,-0.8665831,1.061484,-1.174811,-2.704025
0.5189207,0.03127564,-0.08859806,-0.1060082,0.3358904,-0.3692129,-0.8665215,1.038947,-1.196237,-2.705573
0.5334306,0.03060513,-0.08977973,-0.1076284,0.328879,-0.3771746,-0.8657817,1.017242,-1.221304,-2.704973
0.55073,0.03010723,-0.09134968,-0.1091797,0.3215886,-0.3863146,-0.8644893,0.9948732,-1.250293,-2.702648
0.5625063,0.02978832,-0.0931377,-0.1105549,0.3151239,-0.3963379,-0.8623301,0.9751601,-1.282151,-2.697545
0.5771152,0.02966604,-0.0948247,-0.1115707,0.3100581,-0.4052361,-0.8600278,0.9598405,-1.310533,-2.691654
0.5921121,0.02974607,-0.09667233,-0.112359,0.306487,-0.4151478,-0.8565735,0.9492069,-1.342116,-2.682079
0.6060076,0.0299769,-0.09870334,-0.1129948,0.3038031,-0.4260381,-0.8521708,0.9413862,-1.376818,-2.669507
0.6186627,0.03027958,-0.1008264,-0.1135353,0.3014044,-0.4372089,-0.8473511,0.9344928,-1.412453,-2.655589
0.6329641,0.03060852,-0.1026215,-0.1138622,0.2999027,-0.4465226,-0.8430159,0.9303167,-1.442189,-2.64291
0.6472733,0.03102042,-0.1045216,-0.1140913,0.2986109,-0.4561025,-0.8383329,0.9268532,-1.472829,-2.62909
0.6617888,0.03153385,-0.1067144,-0.1142634,0.2970824,-0.4667099,-0.8330209,0.9227811,-1.506844,-2.613326
0.6765574,0.03207647,-0.1088938,-0.1143472,0.2956408,-0.4769639,-0.8277088,0.918999,-1.539786,-2.597474
